source	line	section	commit	categories	table_header	claim
pr-commit-messages.txt	784	wasm: fast-path compact LEB immediates	1e8e6a41c31a1fb5e2d21d996edce020631946d9	allocations,code-or-storage-size		- no allocation change and exact five-module generated-code hashes
pr-commit-messages.txt	787	wasm: fast-path compact LEB immediates	1e8e6a41c31a1fb5e2d21d996edce020631946d9			- unchanged, no developer or agent workflow impact
pr-commit-messages.txt	789	docs: record ARM64 reader fast paths	5231327bf3da5dd71b57ee54483fdfbccfa0d22d	method-or-checkpoint		commit 5231327bf3da5dd71b57ee54483fdfbccfa0d22d
pr-commit-messages.txt	790	docs: record ARM64 reader fast paths	5231327bf3da5dd71b57ee54483fdfbccfa0d22d			docs: record ARM64 reader fast paths
pr-commit-messages.txt	795	docs: record ARM64 reader fast paths	5231327bf3da5dd71b57ee54483fdfbccfa0d22d	time,method-or-checkpoint		- refresh current main-relative compile latency and resource tables
pr-commit-messages.txt	801	docs: record ARM64 reader fast paths	5231327bf3da5dd71b57ee54483fdfbccfa0d22d	time,method-or-checkpoint		- eight interleaved 300 ms main-relative samples
pr-commit-messages.txt	802	docs: record ARM64 reader fast paths	5231327bf3da5dd71b57ee54483fdfbccfa0d22d	time,method-or-checkpoint		- twelve interleaved 300 ms incremental samples per reader change
pr-commit-messages.txt	807	docs: record current ARM64 emission profile	9030cbe0913c2bef622a6264db934d94f6ae499a	method-or-checkpoint		commit 9030cbe0913c2bef622a6264db934d94f6ae499a
pr-commit-messages.txt	808	docs: record current ARM64 emission profile	9030cbe0913c2bef622a6264db934d94f6ae499a			docs: record current ARM64 emission profile
pr-commit-messages.txt	810	docs: record rejected ARM64 decode probes	304262eb82657d2d3ef87e9f0e309f89a10d5007	method-or-checkpoint		commit 304262eb82657d2d3ef87e9f0e309f89a10d5007
pr-commit-messages.txt	811	docs: record rejected ARM64 decode probes	304262eb82657d2d3ef87e9f0e309f89a10d5007	time,code-or-storage-size		docs: record rejected ARM64 decode probes
pr-commit-messages.txt	813	docs: record AMD64 compile latency checkpoint	b9f2d612df4bec00d8fc990bce45abbfbc120d97	method-or-checkpoint		commit b9f2d612df4bec00d8fc990bce45abbfbc120d97
pr-commit-messages.txt	814	docs: record AMD64 compile latency checkpoint	b9f2d612df4bec00d8fc990bce45abbfbc120d97	time,method-or-checkpoint		docs: record AMD64 compile latency checkpoint
pr-commit-messages.txt	816	amd64: streamline 32-bit immediate emission	7eda9c145c5ac67f6cab8c14d3ea6ad7d3921751	method-or-checkpoint		commit 7eda9c145c5ac67f6cab8c14d3ea6ad7d3921751
pr-commit-messages.txt	817	amd64: streamline 32-bit immediate emission	7eda9c145c5ac67f6cab8c14d3ea6ad7d3921751			amd64: streamline 32-bit immediate emission
pr-commit-messages.txt	819	amd64: specialize short instruction emission	0f841a6cd0e7ba5fd309281c352dbca05a2107ab	method-or-checkpoint		commit 0f841a6cd0e7ba5fd309281c352dbca05a2107ab
pr-commit-messages.txt	820	amd64: specialize short instruction emission	0f841a6cd0e7ba5fd309281c352dbca05a2107ab			amd64: specialize short instruction emission
pr-commit-messages.txt	822	amd64: dispatch hint boundaries with their opcodes	2068260f8920ebbd4e73dbb3eb4db5231462be73	method-or-checkpoint		commit 2068260f8920ebbd4e73dbb3eb4db5231462be73
pr-commit-messages.txt	823	amd64: dispatch hint boundaries with their opcodes	2068260f8920ebbd4e73dbb3eb4db5231462be73	code-or-storage-size		amd64: dispatch hint boundaries with their opcodes
pr-commit-messages.txt	825	amd64: replace detailed arena prediction with body bounds	7b0bcb2f65d2a76223b528a9686b4e7472546eff	method-or-checkpoint		commit 7b0bcb2f65d2a76223b528a9686b4e7472546eff
pr-commit-messages.txt	826	amd64: replace detailed arena prediction with body bounds	7b0bcb2f65d2a76223b528a9686b4e7472546eff			amd64: replace detailed arena prediction with body bounds
pr-commit-messages.txt	828	docs: record current compile latency checkpoint	b1a528b5783f70c34e7806807b11930ff2d72236	method-or-checkpoint		commit b1a528b5783f70c34e7806807b11930ff2d72236
pr-commit-messages.txt	829	docs: record current compile latency checkpoint	b1a528b5783f70c34e7806807b11930ff2d72236	time,method-or-checkpoint		docs: record current compile latency checkpoint
pr-commit-messages.txt	831	wasm: fast-path validation fact observation	c50df040c83b69c5b6017b9ead0a9093f525637e	method-or-checkpoint		commit c50df040c83b69c5b6017b9ead0a9093f525637e
pr-commit-messages.txt	834	docs: record validation latency checkpoint	47c37d5db1047594038204cd1417bdcfe211882c	method-or-checkpoint		commit 47c37d5db1047594038204cd1417bdcfe211882c
pr-commit-messages.txt	835	docs: record validation latency checkpoint	47c37d5db1047594038204cd1417bdcfe211882c	time,method-or-checkpoint		docs: record validation latency checkpoint
pr-commit-messages.txt	837	wasm: fast-path internal compact LEB immediates	6ca3f717e4c458cf322bf734f0d8414431c2b439	method-or-checkpoint		commit 6ca3f717e4c458cf322bf734f0d8414431c2b439
pr-commit-messages.txt	840	docs: record internal LEB latency results	8f62a577c518dcbc8356a02c6aebce01af8f5ce0	method-or-checkpoint		commit 8f62a577c518dcbc8356a02c6aebce01af8f5ce0
pr-commit-messages.txt	841	docs: record internal LEB latency results	8f62a577c518dcbc8356a02c6aebce01af8f5ce0	time		docs: record internal LEB latency results
pr-commit-messages.txt	843	docs: refresh current compile comparison	891f3ef0aa7faf5e4aace858e675435a31997938	method-or-checkpoint		commit 891f3ef0aa7faf5e4aace858e675435a31997938
pr-commit-messages.txt	846	docs: audit compile latency plan completion	ab29bf3a9ad215833b5138220de6cd7190461a78	method-or-checkpoint		commit ab29bf3a9ad215833b5138220de6cd7190461a78
pr-commit-messages.txt	847	docs: audit compile latency plan completion	ab29bf3a9ad215833b5138220de6cd7190461a78	time		docs: audit compile latency plan completion
reviewed-ci-size.md	1					Build sizes: 4 profiles within budget
reviewed-ci-size.md	5			memory	| Profile | Size | Delta vs main | Budget |	| manager | 7.41 MiB | +8.0 KiB | 8.58 MiB (1.17 MiB free) |
reviewed-ci-size.md	6			memory	| Profile | Size | Delta vs main | Budget |	| runtime-standard | 7.45 MiB | -144.0 KiB | 8.46 MiB (1.01 MiB free) |
reviewed-ci-size.md	7			memory	| Profile | Size | Delta vs main | Budget |	| runtime-minimal | 7.14 MiB | -140.0 KiB | 8.16 MiB (1.02 MiB free) |
reviewed-ci-size.md	8			memory	| Profile | Size | Delta vs main | Budget |	| runtime-minimal-tiny | 2.15 MiB | +12.2 KiB | 2.21 MiB (60 KiB free) |
reviewed-ci-size.md	10					Target: `linux/amd64`; stripped, `-trimpath`, `-buildvcs=false`. Top-symbol data: `size-symbols.tsv`.
reviewed-ci-size-profiles.tsv	2			code-or-storage-size	profile target bytes budget_bytes delta_bytes	manager linux/amd64 7774360 9000000 8192
reviewed-ci-size-profiles.tsv	3			code-or-storage-size	profile target bytes budget_bytes delta_bytes	runtime-standard linux/amd64 7807128 8870000 -147456
reviewed-ci-size-profiles.tsv	4			code-or-storage-size	profile target bytes budget_bytes delta_bytes	runtime-minimal linux/amd64 7491736 8560000 -143360
reviewed-ci-size-profiles.tsv	5			code-or-storage-size	profile target bytes budget_bytes delta_bytes	runtime-minimal-tiny linux/amd64 2255976 2317000 12536
reviewed-ci-size-symbols.tsv	2			code-or-storage-size	profile rank bytes type symbol	manager 1 262864 D runtime.trace
reviewed-ci-size-symbols.tsv	3			memory,code-or-storage-size	profile rank bytes type symbol	manager 2 92856 D runtime.mheap_
reviewed-ci-size-symbols.tsv	4			code-or-storage-size	profile rank bytes type symbol	manager 3 32768 D github.com/wago-org/wago/src/core/runtime.interruptLinearMemories
reviewed-ci-size-symbols.tsv	5			time,code-or-storage-size	profile rank bytes type symbol	manager 4 23420 T github.com/wago-org/wago/src/core/compiler/wasm.(*funcValidator).step
reviewed-ci-size-symbols.tsv	6			code-or-storage-size	profile rank bytes type symbol	manager 5 21782 T vendor/golang.org/x/crypto/chacha20poly1305.chacha20Poly1305Seal.abi0
reviewed-ci-size-symbols.tsv	7			code-or-storage-size	profile rank bytes type symbol	manager 6 19426 D vendor/golang.org/x/text/unicode/norm.decomps
reviewed-ci-size-symbols.tsv	8			code-or-storage-size	profile rank bytes type symbol	manager 7 19426 T vendor/golang.org/x/crypto/chacha20poly1305.chacha20Poly1305Open.abi0
reviewed-ci-size-symbols.tsv	9			code-or-storage-size	profile rank bytes type symbol	manager 8 18728 r runtime.findfunctab
reviewed-ci-size-symbols.tsv	10			code-or-storage-size	profile rank bytes type symbol	manager 9 17280 D vendor/golang.org/x/net/idna.idnaValues
reviewed-ci-size-symbols.tsv	11			code-or-storage-size	profile rank bytes type symbol	manager 10 16576 D vendor/golang.org/x/text/unicode/bidi.bidiValues
reviewed-ci-size-symbols.tsv	12			code-or-storage-size	profile rank bytes type symbol	manager 11 16133 T crypto/sha512.blockAMD64.abi0
reviewed-ci-size-symbols.tsv	13			code-or-storage-size	profile rank bytes type symbol	manager 12 16064 D runtime.semtable
reviewed-ci-size-symbols.tsv	14			code-or-storage-size	profile rank bytes type symbol	manager 13 15335 T crypto/sha256.block.abi0
reviewed-ci-size-symbols.tsv	15			time,code-or-storage-size	profile rank bytes type symbol	manager 14 14053 T github.com/wago-org/wago/src/core/compiler/wasm.(*funcValidator).decodeDirectOp
reviewed-ci-size-symbols.tsv	16			code-or-storage-size	profile rank bytes type symbol	manager 15 12416 D vendor/golang.org/x/text/unicode/norm.nfkcValues
reviewed-ci-size-symbols.tsv	17			code-or-storage-size	profile rank bytes type symbol	manager 16 12012 T crypto/tls.(*Conn).readRecordOrCCS
reviewed-ci-size-symbols.tsv	18			code-or-storage-size	profile rank bytes type symbol	manager 17 11263 T time.parse
reviewed-ci-size-symbols.tsv	19			code-or-storage-size	profile rank bytes type symbol	manager 18 11136 D strconv.detailedPowersOfTen
reviewed-ci-size-symbols.tsv	20			code-or-storage-size	profile rank bytes type symbol	manager 19 10768 T unicode.map.init.1
reviewed-ci-size-symbols.tsv	21			code-or-storage-size	profile rank bytes type symbol	manager 20 9918 T encoding/asn1.parseField
reviewed-ci-size-symbols.tsv	22			code-or-storage-size	profile rank bytes type symbol	manager 21 9605 T github.com/wago-org/wago/cli/manager.commandEnvironment.Configure
reviewed-ci-size-symbols.tsv	23			code-or-storage-size	profile rank bytes type symbol	manager 22 9498 T crypto/tls.(*clientHelloMsg).marshal
reviewed-ci-size-symbols.tsv	24			code-or-storage-size	profile rank bytes type symbol	manager 23 9485 T github.com/wago-org/wago/cli/manager/internal/plugin.bindContracts
reviewed-ci-size-symbols.tsv	25			time,code-or-storage-size	profile rank bytes type symbol	manager 24 9466 T github.com/wago-org/wago/src/core/compiler/wasm.(*funcValidator).stepGC
reviewed-ci-size-symbols.tsv	26			code-or-storage-size	profile rank bytes type symbol	manager 25 9374 T crypto/internal/nistec/fiat.p521Mul
reviewed-ci-size-symbols.tsv	27			code-or-storage-size	profile rank bytes type symbol	runtime-standard 1 262864 D runtime.trace
reviewed-ci-size-symbols.tsv	28			memory,code-or-storage-size	profile rank bytes type symbol	runtime-standard 2 92856 D runtime.mheap_
reviewed-ci-size-symbols.tsv	29			code-or-storage-size	profile rank bytes type symbol	runtime-standard 3 65536 D github.com/wago-org/wago/src/core/runtime.executableCodeRanges
reviewed-ci-size-symbols.tsv	30			time,code-or-storage-size	profile rank bytes type symbol	runtime-standard 4 48175 T github.com/wago-org/wago/src/wago.compileWithFrontendFeaturesAndInstructions
reviewed-ci-size-symbols.tsv	31			code-or-storage-size	profile rank bytes type symbol	runtime-standard 5 45658 T github.com/wago-org/wago/src/wago.(*instanceBuilder).instantiate
reviewed-ci-size-symbols.tsv	32			code-or-storage-size	profile rank bytes type symbol	runtime-standard 6 32768 D github.com/wago-org/wago/src/core/runtime.interruptLinearMemories
reviewed-ci-size-symbols.tsv	33			time,code-or-storage-size	profile rank bytes type symbol	runtime-standard 7 23420 T github.com/wago-org/wago/src/core/compiler/wasm.(*funcValidator).step
reviewed-ci-size-symbols.tsv	34			code-or-storage-size	profile rank bytes type symbol	runtime-standard 8 20980 T github.com/wago-org/wago/src/wago.(*Instance).dispatchGCArrayHelperParked
reviewed-ci-size-symbols.tsv	35			code-or-storage-size	profile rank bytes type symbol	runtime-standard 9 19339 r runtime.findfunctab
reviewed-ci-size-symbols.tsv	36			time,code-or-storage-size	profile rank bytes type symbol	runtime-standard 10 17782 T github.com/wago-org/wago/src/core/compiler/backend/railshot/amd64.compileModuleWith
reviewed-ci-size-symbols.tsv	37			time,code-or-storage-size	profile rank bytes type symbol	runtime-standard 11 17352 T github.com/wago-org/wago/src/wago.validateImmutablePlan
reviewed-ci-size-symbols.tsv	38			code-or-storage-size	profile rank bytes type symbol	runtime-standard 12 16064 D runtime.semtable
reviewed-ci-size-symbols.tsv	39			time,code-or-storage-size	profile rank bytes type symbol	runtime-standard 13 15852 T github.com/wago-org/wago/src/core/compiler/backend/railshot/amd64.compileFuncAttempt
reviewed-ci-size-symbols.tsv	40			time,code-or-storage-size	profile rank bytes type symbol	runtime-standard 14 15535 T github.com/wago-org/wago/src/wago.(*Compiled).validate
reviewed-ci-size-symbols.tsv	41			code-or-storage-size	profile rank bytes type symbol	runtime-standard 15 15335 T crypto/sha256.block.abi0
reviewed-ci-size-symbols.tsv	42			time,code-or-storage-size	profile rank bytes type symbol	runtime-standard 16 14053 T github.com/wago-org/wago/src/core/compiler/wasm.(*funcValidator).decodeDirectOp
reviewed-ci-size-symbols.tsv	43			time,code-or-storage-size	profile rank bytes type symbol	runtime-standard 17 13557 T github.com/wago-org/wago/src/core/compiler/backend/railshot/amd64.(*fn).emitFD
reviewed-ci-size-symbols.tsv	44			time,code-or-storage-size	profile rank bytes type symbol	runtime-standard 18 12922 T github.com/wago-org/wago/src/core/compiler/backend/railshot/amd64.(*fn).emitGCArray
reviewed-ci-size-symbols.tsv	45			code-or-storage-size	profile rank bytes type symbol	runtime-standard 19 12805 T github.com/wago-org/wago/src/wago.(*Instance).dispatchGCStructHelperParked
reviewed-ci-size-symbols.tsv	46			time,code-or-storage-size	profile rank bytes type symbol	runtime-standard 20 12727 T github.com/wago-org/wago/src/core/compiler/frontend.supportPass.instrByte
reviewed-ci-size-symbols.tsv	47			code-or-storage-size	profile rank bytes type symbol	runtime-standard 21 11263 T time.parse
reviewed-ci-size-symbols.tsv	48			code-or-storage-size	profile rank bytes type symbol	runtime-standard 22 11136 D strconv.detailedPowersOfTen
reviewed-ci-size-symbols.tsv	49			time,code-or-storage-size	profile rank bytes type symbol	runtime-standard 23 11045 T github.com/wago-org/wago/src/core/compiler/backend/railshot/amd64.compileModuleParallel
reviewed-ci-size-symbols.tsv	50			code-or-storage-size	profile rank bytes type symbol	runtime-standard 24 10768 T unicode.map.init.1
reviewed-ci-size-symbols.tsv	51			code-or-storage-size	profile rank bytes type symbol	runtime-standard 25 10701 T github.com/wago-org/wago/src/wago.gcFrameLocalLivenessArenaWithClassifier
reviewed-ci-size-symbols.tsv	52			code-or-storage-size	profile rank bytes type symbol	runtime-minimal 1 262864 D runtime.trace
reviewed-ci-size-symbols.tsv	53			memory,code-or-storage-size	profile rank bytes type symbol	runtime-minimal 2 92856 D runtime.mheap_
reviewed-ci-size-symbols.tsv	54			code-or-storage-size	profile rank bytes type symbol	runtime-minimal 3 65536 D github.com/wago-org/wago/src/core/runtime.executableCodeRanges
reviewed-ci-size-symbols.tsv	55			time,code-or-storage-size	profile rank bytes type symbol	runtime-minimal 4 48175 T github.com/wago-org/wago/src/wago.compileWithFrontendFeaturesAndInstructions
